Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name,LSOA Code 2021,LSOA Name 2021
KW17 2RB,Yes,58.935078,-3.135350,334749,1005869,HY347058,Kirkwall West and Orphir,,1980-01-01,,48,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011809,West Mainland - 02,,West Mainland - 02
KW17 2RD,Yes,58.919839,-3.178213,332252,1004215,HY322042,Kirkwall West and Orphir,,1980-01-01,,12,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011809,West Mainland - 02,,West Mainland - 02
KW17 2RE,Yes,58.932649,-3.210096,330442,1005674,HY304056,Kirkwall West and Orphir,,1980-01-01,,38,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011809,West Mainland - 02,,West Mainland - 02
KW17 2RF,Yes,58.935698,-3.193116,331425,1005996,HY314059,Kirkwall West and Orphir,,1980-01-01,,78,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011809,West Mainland - 02,,West Mainland - 02
KW17 2RG,Yes,58.897014,-2.915927,347320,1001437,HY473014,"East Mainland, South Ronaldsay and Burray",,1996-12-01,,12,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011813,East Mainland - 01,,East Mainland - 01
KW17 2RH,Yes,58.806624,-2.999934,342329,991442,ND423914,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,3,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011828,Isles - 02,,Isles - 02
KW17 2RJ,Yes,58.791514,-2.975744,343702,989739,ND437897,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,36,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011828,Isles - 02,,Isles - 02
KW17 2RL,Yes,58.788325,-2.940627,345727,989355,ND457893,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,54,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011828,Isles - 02,,Isles - 02
KW17 2RN,Yes,58.762775,-2.959903,344572,986526,ND445865,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,61,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011828,Isles - 02,,Isles - 02
KW17 2RP,Yes,58.932858,-3.165819,332991,1005652,HY329056,Kirkwall West and Orphir,,1999-06-01,,49,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011809,West Mainland - 02,,West Mainland - 02
KW17 2RQ,Yes,58.935269,-3.141176,334414,1005896,HY344058,Kirkwall West and Orphir,,1997-06-01,,47,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011809,West Mainland - 02,,West Mainland - 02
KW17 2RR,Yes,58.897876,-2.907087,347831,1001526,HY478015,"East Mainland, South Ronaldsay and Burray",,2012-09-01,,17,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011813,East Mainland - 01,,East Mainland - 01
KW17 2RS,Yes,58.896210,-2.912765,347501,1001345,HY475013,"East Mainland, South Ronaldsay and Burray",,2002-05-01,,6,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011813,East Mainland - 01,,East Mainland - 01
KW17 2RT,Yes,58.895991,-2.917051,347254,1001324,HY472013,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,9,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011813,East Mainland - 01,,East Mainland - 01
KW17 2RU,Yes,58.896696,-2.907525,347804,1001395,HY478013,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,10,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011813,East Mainland - 01,,East Mainland - 01
KW17 2RW,Yes,58.744188,-2.943477,345493,984443,ND454844,"East Mainland, South Ronaldsay and Burray",,2002-12-01,,29,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011828,Isles - 02,,Isles - 02
KW17 2RX,Yes,58.903263,-2.903422,348050,1002123,HY480021,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,20,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011814,East Mainland - 02,,East Mainland - 02
KW17 2RY,Yes,58.907145,-2.931026,346466,1002577,HY464025,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,12,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011813,East Mainland - 01,,East Mainland - 01
KW17 2RZ,Yes,58.929811,-2.938649,346062,1005107,HY460051,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,66,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011813,East Mainland - 01,,East Mainland - 01
KW17 2SA,Yes,58.913526,-2.905153,347966,1003267,HY479032,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,29,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011813,East Mainland - 01,,East Mainland - 01
KW17 2SB,Yes,58.902312,-2.865142,350254,1001988,HY502019,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,52,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011814,East Mainland - 02,,East Mainland - 02
KW17 2SD,Yes,58.895473,-2.841444,351610,1001209,HY516012,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,39,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011814,East Mainland - 02,,East Mainland - 02
KW17 2SE,Yes,58.897133,-2.911713,347563,1001447,HY475014,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,8,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011813,East Mainland - 01,,East Mainland - 01
KW17 2SF,Yes,58.889649,-2.894171,348563,1000600,HY485006,"East Mainland, South Ronaldsay and Burray",,1996-06-01,,7,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011814,East Mainland - 02,,East Mainland - 02
KW17 2SG,Yes,58.896476,-2.906860,347842,1001370,HY478013,"East Mainland, South Ronaldsay and Burray",,2008-02-01,,9,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011813,East Mainland - 01,,East Mainland - 01
KW17 2SH,Yes,58.826568,-2.955253,344942,993625,ND449936,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,6,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011828,Isles - 02,,Isles - 02
KW17 2SJ,No,58.826208,-2.956542,344867,993586,ND448935,"East Mainland, South Ronaldsay and Burray",,1980-01-01,2018-02-01,7,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011828,Isles - 02,,Isles - 02
KW17 2SL,Yes,58.825779,-2.958632,344746,993540,ND447935,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,6,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011828,Isles - 02,,Isles - 02
KW17 2SN,Yes,58.825187,-2.961034,344606,993476,ND446934,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,7,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011828,Isles - 02,,Isles - 02
KW17 2SP,Yes,58.825427,-2.958980,344725,993501,ND447935,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,8,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011828,Isles - 02,,Isles - 02
KW17 2SR,Yes,58.824774,-2.956041,344894,993426,ND448934,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,20,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011828,Isles - 02,,Isles - 02
KW17 2SS,Yes,58.845472,-2.914519,347323,995697,ND473956,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,8,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011829,Isles - 03,,Isles - 03
KW17 2ST,Yes,58.843868,-2.934006,346196,995534,ND461955,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,26,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011829,Isles - 03,,Isles - 03
KW17 2SU,Yes,58.849686,-2.920639,346976,996171,ND469961,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,47,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011829,Isles - 03,,Isles - 03
KW17 2SW,Yes,58.828785,-2.962664,344518,993878,ND445938,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,10,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011828,Isles - 02,,Isles - 02
KW17 2SX,Yes,58.855098,-2.929883,346451,996781,ND464967,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,39,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011829,Isles - 03,,Isles - 03
KW17 2SY,Yes,58.864137,-2.905314,347882,997768,ND478977,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,34,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011829,Isles - 03,,Isles - 03
KW17 2SZ,Yes,58.855639,-2.902931,348007,996820,ND480968,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,16,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011829,Isles - 03,,Isles - 03
KW17 2TA,Yes,58.847552,-2.891988,348626,995911,ND486959,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,24,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011829,Isles - 03,,Isles - 03
KW17 2TB,Yes,58.847436,-2.909800,347598,995912,ND475959,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,10,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011829,Isles - 03,,Isles - 03
KW17 2TD,Yes,58.826081,-2.955551,344924,993571,ND449935,"East Mainland, South Ronaldsay and Burray",,1983-12-01,,9,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011828,Isles - 02,,Isles - 02
KW17 2TE,Yes,58.844715,-2.919952,347008,995617,ND470956,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,12,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011829,Isles - 03,,Isles - 03
KW17 2TF,Yes,58.897456,-2.908031,347776,1001480,HY477014,"East Mainland, South Ronaldsay and Burray",,2009-07-01,,12,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011813,East Mainland - 01,,East Mainland - 01
KW17 2TG,Yes,58.816371,-2.964034,344419,992497,ND444924,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,51,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011828,Isles - 02,,Isles - 02
KW17 2TH,Yes,58.829597,-2.907635,347696,993924,ND476939,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,34,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011828,Isles - 02,,Isles - 02
KW17 2TJ,Yes,58.814016,-2.933791,346162,992210,ND461922,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,81,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011828,Isles - 02,,Isles - 02
KW17 2TL,Yes,58.827387,-2.973063,343915,993731,ND439937,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,33,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011828,Isles - 02,,Isles - 02
KW17 2TN,Yes,58.824569,-2.964429,344409,993410,ND444934,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,15,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011828,Isles - 02,,Isles - 02
KW17 2TP,Yes,58.825376,-2.962165,344541,993498,ND445934,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,8,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011828,Isles - 02,,Isles - 02
KW17 2TQ,Yes,58.831652,-2.934330,346158,994174,ND461941,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,12,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011828,Isles - 02,,Isles - 02
KW17 2TR,Yes,58.824643,-2.956915,344843,993412,ND448934,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,18,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011828,Isles - 02,,Isles - 02
KW17 2TS,Yes,58.825732,-2.962608,344516,993538,ND445935,"East Mainland, South Ronaldsay and Burray",,1981-07-01,,8,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011828,Isles - 02,,Isles - 02
KW17 2TT,Yes,58.845794,-2.919779,347020,995737,ND470957,"East Mainland, South Ronaldsay and Burray",,2008-05-01,,20,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011829,Isles - 03,,Isles - 03
KW17 2TU,No,58.744182,-3.056698,338940,984540,ND389845,"East Mainland, South Ronaldsay and Burray",,1980-01-01,1998-06-01,18,Scotland,2024-05-24,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,S01011828,Isles - 02,,Isles - 02
KW17 2TW,Yes,58.821093,-2.993898,342702,993048,ND427930,"East Mainland, South Ronaldsay and Burray",,1980-01-01,,30,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011828,Isles - 02,,Isles - 02
KW17 2TX,Yes,58.846087,-2.919007,347065,995769,ND470957,"East Mainland, South Ronaldsay and Burray",,2008-09-01,,21,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011829,Isles - 03,,Isles - 03
KW17 2TY,Yes,59.080446,-2.987711,343486,1021920,HY434219,North Isles,,1980-01-01,,5,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011812,West Mainland - 05,,West Mainland - 05
KW17 2UA,No,58.879387,-3.167324,332800,999700,ND328996,Stromness and South Isles,,1980-01-01,2000-07-01,19,Scotland,2024-05-24,Within the building of the matched address by visual inspection of Landline maps,S01011827,Isles - 01,,Isles - 01
KW17 2UB,Yes,59.004370,-3.114566,336073,1013564,HY360135,West Mainland,,2011-03-01,,12,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011808,West Mainland - 01,,West Mainland - 01
KW17 2UD,Yes,58.824764,-2.959834,344675,993428,ND446934,"East Mainland, South Ronaldsay and Burray",,2012-05-01,,10,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011828,Isles - 02,,Isles - 02
KW17 2UE,Yes,59.003887,-3.115421,336023,1013511,HY360135,West Mainland,,2011-07-01,,16,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011808,West Mainland - 01,,West Mainland - 01
KW17 2UF,Yes,59.003501,-3.114399,336081,1013467,HY360134,West Mainland,,2011-05-01,,13,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011808,West Mainland - 01,,West Mainland - 01
KW17 2UG,Yes,58.846134,-2.914866,347304,995771,ND473957,"East Mainland, South Ronaldsay and Burray",,2019-05-01,,12,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011829,Isles - 03,,Isles - 03
KW17 2UQ,Yes,59.004539,-3.116721,335950,1013585,HY359135,West Mainland,,1994-02-01,,17,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011808,West Mainland - 01,,West Mainland - 01
KW17 2UR,Yes,59.005274,-3.114847,336059,1013665,HY360136,West Mainland,,1994-02-01,,10,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011808,West Mainland - 01,,West Mainland - 01
